DEPT	AC	GR	SP	DEN	por	per	sw
3165.875	96.751	69.251	-191.75	2.51	9.6751	6.9251	6.9251
3166	97.202	69.022	-191.596	2.49	9.7202	6.9022	6.9022
3166.125	96.111	67.878	-191.643	2.464	9.6111	6.7878	6.7878
3166.25	93.604	64.608	-191.774	2.455	9.3604	6.4608	6.4608
3166.375	90.519	60.5	-191.875	2.471	9.0519	6.05	6.05
3166.5	88.181	56.686	-191.894	2.508	8.8181	5.6686	5.6686
3166.625	88.427	52.796	-192.048	2.546	8.8427	5.2796	5.2796
3166.75	85	51.051	-192.341	2.561	8.5	5.1051	5.1051
3166.875	83.8	53.024	-192.718	2.561	8.38	5.3024	5.3024
3167	82.651	58.43	-192.985	2.553	8.2651	5.843	5.843
3167.125	80.831	58.893	-193.05	2.55	8.0831	5.8893	5.8893
3167.25	80.957	53.788	-192.996	2.561	8.0957	5.3788	5.3788
3167.375	81.203	46.24	-192.842	2.579	8.1203	4.624	4.624
3167.5	83.977	41.623	-192.688	2.589	8.3977	4.1623	4.1623
3167.625	89.028	44.045	-192.504	2.559	8.9028	4.4045	4.4045
3167.75	95.249	50.617	-192.28	2.5	9.5249	5.0617	5.0617
3167.875	101.081	57.108	-192.039	2.446	10.1081	5.7108	5.7108
3168	104.897	61.456	-191.885	2.426	10.4897	6.1456	6.1456
3168.125	102.819	64.04	-191.731	2.42	10.2819	6.404	6.404
3168.25	104.703	64.821	-191.578	2.417	10.4703	6.4821	6.4821
3168.375	106.935	63.201	-191.399	2.411	10.6935	6.3201	6.3201
3168.5	106.98	61.008	-191.236	2.407	10.698	6.1008	6.1008
3168.625	105.286	61.841	-191.188	2.415	10.5286	6.1841	6.1841
3168.75	106.804	62.896	-191.188	2.424	10.6804	6.2896	6.2896
3168.875	103.269	63.983	-191.145	2.446	10.3269	6.3983	6.3983
3169	103.525	64.851	-191.062	2.479	10.3525	6.4851	6.4851
3169.125	104.845	62.913	-190.959	2.515	10.4845	6.2913	6.2913
3169.25	103.254	64.584	-190.893	2.544	10.3254	6.4584	6.4584
3169.375	101.325	65.34	-190.996	2.55	10.1325	6.534	6.534
3169.5	108.804	64.94	-191.099	2.54	10.8804	6.494	6.494
3169.625	110.637	64.631	-191.201	2.52	11.0637	6.4631	6.4631
3169.75	105.023	66.248	-191.41	2.511	10.5023	6.6248	6.6248
3169.875	97.017	68.01	-191.733	2.514	9.7017	6.801	6.801
3170	94.661	69.765	-192.088	2.51	9.4661	6.9765	6.9765
3170.125	91.214	67.271	-192.395	2.521	9.1214	6.7271	6.7271
3170.25	88.052	63.943	-192.526	2.547	8.8052	6.3943	6.3943
3170.375	86.342	63.266	-192.596	2.577	8.6342	6.3266	6.3266
3170.5	85.416	64.952	-192.647	2.602	8.5416	6.4952	6.4952
3170.625	84.598	69.299	-192.698	2.613	8.4598	6.9299	6.9299
3170.75	84.106	71.644	-192.749	2.604	8.4106	7.1644	7.1644
3170.875	84.505	71.98	-192.699	2.608	8.4505	7.198	7.198
3171	79.404	69.532	-192.609	2.611	7.9404	6.9532	6.9532
3171.125	73.04	63.139	-192.591	2.63	7.304	6.3139	6.3139
3171.25	67.443	51.943	-192.625	2.669	6.7443	5.1943	5.1943
3171.375	62.373	40.245	-192.619	2.718	6.2373	4.0245	4.0245
3171.5	54.496	31.12	-192.568	2.773	5.4496	3.112	3.112
3171.625	60.644	27.108	-192.426	2.794	6.0644	2.7108	2.7108
3171.75	60.526	29.24	-192.341	2.775	6.0526	2.924	2.924
3171.875	60.042	36.311	-192.336	2.74	6.0042	3.6311	3.6311
3172	63.362	40.367	-192.387	2.715	6.3362	4.0367	4.0367
3172.125	65.194	38.327	-192.436	2.714	6.5194	3.8327	3.8327
3172.25	57.44	32.372	-192.333	2.764	5.744	3.2372	3.2372
3172.375	56.535	26.595	-192.313	2.793	5.6535	2.6595	2.6595
3172.5	55.694	24.731	-192.46	2.792	5.5694	2.4731	2.4731
3172.625	54.482	25.677	-192.68	2.77	5.4482	2.5677	2.5677
3172.75	55.659	27.374	-192.834	2.742	5.5659	2.7374	2.7374
3172.875	61.854	28.975	-192.987	2.737	6.1854	2.8975	2.8975
3173	61.067	30.986	-193.188	2.747	6.1067	3.0986	3.0986
3173.125	65.211	33.709	-193.286	2.75	6.5211	3.3709	3.3709
3173.25	74.651	37.181	-193.337	2.735	7.4651	3.7181	3.7181
3173.375	86.173	45.077	-193.321	2.692	8.6173	4.5077	4.5077
3173.5	94.741	55.962	-193.112	2.61	9.4741	5.5962	5.5962
3173.625	105.49	64.109	-192.804	2.498	10.549	6.4109	6.4109
3173.75	110.706	67.286	-192.412	2.42	11.0706	6.7286	6.7286
3173.875	112.746	65.52	-192.034	2.38	11.2746	6.552	6.552
3174	113.816	61.655	-191.655	2.366	11.3816	6.1655	6.1655
3174.125	115.327	63.446	-191.262	2.358	11.5327	6.3446	6.3446
3174.25	116.394	68.808	-190.954	2.35	11.6394	6.8808	6.8808
3174.375	117.616	73.193	-190.695	2.344	11.7616	7.3193	7.3193
3174.5	118.904	74.383	-190.439	2.353	11.8904	7.4383	7.4383
3174.625	118.404	72.819	-190.182	2.37	11.8404	7.2819	7.2819
3174.75	118.686	69.457	-189.941	2.389	11.8686	6.9457	6.9457
3174.875	124.415	69.612	-189.746	2.402	12.4415	6.9612	6.9612
3175	119.656	69.057	-189.695	2.409	11.9656	6.9057	6.9057
3175.125	116.679	67.089	-189.731	2.398	11.6679	6.7089	6.7089
3175.25	116.349	63.904	-189.685	2.381	11.6349	6.3904	6.3904
3175.375	116.274	59.557	-189.583	2.36	11.6274	5.9557	5.9557
3175.5	115.133	56.733	-189.52	2.339	11.5133	5.6733	5.6733
3175.625	116.076	53.009	-189.622	2.334	11.6076	5.3009	5.3009
3175.75	114.301	50.869	-189.825	2.345	11.4301	5.0869	5.0869
3175.875	111.902	51.303	-189.914	2.365	11.1902	5.1303	5.1303
3176	110.788	53.782	-190.047	2.381	11.0788	5.3782	5.3782
3176.125	111.964	56.592	-190.301	2.387	11.1964	5.6592	5.6592
3176.25	114.872	55.641	-190.65	2.386	11.4872	5.5641	5.5641
3176.375	113.559	55.016	-190.906	2.381	11.3559	5.5016	5.5016
3176.5	114.518	55.116	-191.028	2.361	11.4518	5.5116	5.5116
3176.625	114.435	55.429	-191.029	2.339	11.4435	5.5429	5.5429
3176.75	114.252	55.176	-191	2.323	11.4252	5.5176	5.5176
3176.875	114.782	54.316	-190.989	2.321	11.4782	5.4316	5.4316
3177	115.152	56.092	-190.938	2.337	11.5152	5.6092	5.6092
3177.125	115.931	59.357	-190.886	2.352	11.5931	5.9357	5.9357
3177.25	117.382	62.274	-190.715	2.343	11.7382	6.2274	6.2274
3177.375	117.962	62.808	-190.539	2.313	11.7962	6.2808	6.2808
3177.5	116.277	59.103	-190.42	2.282	11.6277	5.9103	5.9103
3177.625	110.949	50.27	-190.356	2.279	11.0949	5.027	5.027
3177.75	99.338	40.804	-190.202	2.34	9.9338	4.0804	4.0804
3177.875	89.847	33.335	-190.048	2.459	8.9847	3.3335	3.3335
3178	87.43	30.939	-189.894	2.56	8.743	3.0939	3.0939
3178.125	92.511	37.233	-189.789	2.572	9.2511	3.7233	3.7233
3178.25	100.914	47.612	-189.75	2.486	10.0914	4.7612	4.7612
3178.375	104.291	53.463	-189.743	2.374	10.4291	5.3463	5.3463
3178.5	110.814	55.299	-189.487	2.331	11.0814	5.5299	5.5299
3178.625	110.889	54.874	-189.396	2.334	11.0889	5.4874	5.4874
3178.75	109.114	54.428	-189.405	2.356	10.9114	5.4428	5.4428
3178.875	107.911	55.89	-189.457	2.378	10.7911	5.589	5.589
3179	107.825	57.198	-189.5	2.392	10.7825	5.7198	5.7198
3179.125	106.348	57.261	-189.5	2.408	10.6348	5.7261	5.7261
3179.25	104.105	58.725	-189.739	2.438	10.4105	5.8725	5.8725
3179.375	102.893	61.11	-190.031	2.474	10.2893	6.111	6.111
3179.5	102.541	60.691	-190.314	2.504	10.2541	6.0691	6.0691
3179.625	102.261	59.343	-190.542	2.521	10.2261	5.9343	5.9343
3179.75	101.119	57.233	-190.688	2.524	10.1119	5.7233	5.7233
3179.875	101.447	56.314	-190.688	2.522	10.1447	5.6314	5.6314
3180	101.123	56.933	-190.645	2.522	10.1123	5.6933	5.6933
3180.125	100.646	58.298	-190.593	2.526	10.0646	5.8298	5.8298
3180.25	99.974	58.194	-190.542	2.527	9.9974	5.8194	5.8194
3180.375	99.429	61.435	-190.463	2.518	9.9429	6.1435	6.1435
3180.5	100.7	63.091	-190.258	2.514	10.07	6.3091	6.3091
3180.625	100.711	63.275	-190.201	2.514	10.0711	6.3275	6.3275
3180.75	100.7	61.862	-190.149	2.517	10.07	6.1862	6.1862
3180.875	101.791	58.705	-190.098	2.51	10.1791	5.8705	5.8705
3181	102.592	56.71	-190.016	2.49	10.2592	5.671	5.671
3181.125	100.49	55.859	-189.871	2.467	10.049	5.5859	5.5859
3181.25	99.177	55.79	-189.82	2.465	9.9177	5.579	5.579
3181.375	101.196	57.304	-189.813	2.485	10.1196	5.7304	5.7304
3181.5	100.857	59.912	-189.846	2.511	10.0857	5.9912	5.9912
3181.625	100.082	60.243	-189.788	2.523	10.0082	6.0243	6.0243
3181.75	100.734	62.005	-189.614	2.515	10.0734	6.2005	6.2005
3181.875	100.898	59.602	-189.563	2.512	10.0898	5.9602	5.9602
3182	101.954	57.896	-189.715	2.508	10.1954	5.7896	5.7896
3182.125	101.474	57.755	-189.829	2.51	10.1474	5.7755	5.7755
3182.25	101.635	57.56	-189.959	2.516	10.1635	5.756	5.756
3182.375	102.743	58.032	-190.13	2.514	10.2743	5.8032	5.8032
3182.5	103.855	59.678	-190.346	2.492	10.3855	5.9678	5.9678
3182.625	104.347	61.289	-190.654	2.465	10.4347	6.1289	6.1289
3182.75	104.546	62.902	-190.825	2.441	10.4546	6.2902	6.2902
3182.875	104.324	63.586	-190.841	2.433	10.4324	6.3586	6.3586
3183	103.672	60.867	-190.859	2.438	10.3672	6.0867	6.0867
3183.125	102.565	57.578	-190.914	2.447	10.2565	5.7578	5.7578
3183.25	100.888	55.463	-190.812	2.459	10.0888	5.5463	5.5463
3183.375	96.908	54.255	-190.76	2.483	9.6908	5.4255	5.4255
3183.5	93.681	53.555	-190.587	2.518	9.3681	5.3555	5.3555
3183.625	91.289	53.301	-190.412	2.546	9.1289	5.3301	5.3301
3183.75	89.962	55.065	-190.294	2.552	8.9962	5.5065	5.5065
3183.875	89.807	57.358	-190.25	2.534	8.9807	5.7358	5.7358
3184	90.217	56.638	-190.25	2.518	9.0217	5.6638	5.6638
3184.125	88.103	53.032	-190.109	2.516	8.8103	5.3032	5.3032
3184.25	85.794	48.485	-189.991	2.53	8.5794	4.8485	4.8485
3184.375	84.166	46.323	-189.888	2.548	8.4166	4.6323	4.6323
3184.5	84.048	49.638	-189.799	2.558	8.4048	4.9638	4.9638
3184.625	86.343	53.48	-189.75	2.552	8.6343	5.348	5.348
3184.75	93.153	55.341	-189.75	2.505	9.3153	5.5341	5.5341
3184.875	97.934	54.764	-189.581	2.458	9.7934	5.4764	5.4764
3185	101.259	52.552	-189.5	2.434	10.1259	5.2552	5.2552
3185.125	102.758	50.813	-189.539	2.43	10.2758	5.0813	5.0813
3185.25	102.573	51.122	-189.633	2.431	10.2573	5.1122	5.1122
3185.375	103.311	52.392	-189.685	2.439	10.3311	5.2392	5.2392
3185.5	102.38	52.318	-189.785	2.442	10.238	5.2318	5.2318
3185.625	102.189	51.08	-190.036	2.444	10.2189	5.108	5.108
3185.75	101.917	50.879	-190.292	2.448	10.1917	5.0879	5.0879
3185.875	101.747	49.85	-190.467	2.448	10.1747	4.985	4.985
3186	102.714	51.222	-190.566	2.44	10.2714	5.1222	5.1222
3186.125	102.92	51.31	-190.617	2.442	10.292	5.131	5.131
3186.25	102.601	50.852	-190.581	2.44	10.2601	5.0852	5.0852
3186.375	102.347	50.76	-190.595	2.446	10.2347	5.076	5.076
3186.5	101.827	49.484	-190.625	2.455	10.1827	4.9484	4.9484
3186.625	101.135	52.206	-190.605	2.46	10.1135	5.2206	5.2206
3186.75	101.832	53.015	-190.503	2.464	10.1832	5.3015	5.3015
3186.875	103.13	54.641	-190.4	2.48	10.313	5.4641	5.4641
3187	103.481	57.159	-190.298	2.501	10.3481	5.7159	5.7159
3187.125	102.949	59.006	-190.195	2.517	10.2949	5.9006	5.9006
3187.25	102.055	62.43	-190.076	2.521	10.2055	6.243	6.243
3187.375	101.095	65.865	-189.928	2.511	10.1095	6.5865	6.5865
3187.5	96.952	67.404	-189.825	2.505	9.6952	6.7404	6.7404
3187.625	98.613	67.879	-189.813	2.507	9.8613	6.7879	6.7879
3187.75	99.477	67.745	-189.88	2.506	9.9477	6.7745	6.7745
3187.875	98.238	65.822	-189.87	2.505	9.8238	6.5822	6.5822
3188	95.602	63.76	-189.705	2.508	9.5602	6.376	6.376
3188.125	93.801	62.976	-189.5	2.511	9.3801	6.2976	6.2976
3188.25	94.047	63.683	-189.551	2.518	9.4047	6.3683	6.3683
3188.375	92.397	64.049	-189.563	2.519	9.2397	6.4049	6.4049
3188.5	91.357	61.868	-189.62	2.515	9.1357	6.1868	6.1868
3188.625	91.546	58.185	-189.776	2.511	9.1546	5.8185	5.8185
3188.75	92.423	53.963	-190.039	2.513	9.2423	5.3963	5.3963
3188.875	93.408	53.385	-190.346	2.514	9.3408	5.3385	5.3385
3189	90.563	53.547	-190.514	2.523	9.0563	5.3547	5.3547
3189.125	88.453	52.556	-190.668	2.525	8.8453	5.2556	5.2556
3189.25	88.596	51.415	-190.726	2.521	8.8596	5.1415	5.1415
3189.375	90.007	51.617	-190.65	2.517	9.0007	5.1617	5.1617
3189.5	89.347	52.083	-190.497	2.52	8.9347	5.2083	5.2083
3189.625	92.67	54.385	-190.395	2.514	9.267	5.4385	5.4385
3189.75	93.732	56.428	-190.126	2.517	9.3732	5.6428	5.6428
3189.875	94.897	56.154	-189.909	2.515	9.4897	5.6154	5.6154
3190	96.265	57.044	-189.755	2.512	9.6265	5.7044	5.7044
3190.125	97.081	57.992	-189.602	2.514	9.7081	5.7992	5.7992
3190.25	96.958	56.666	-189.448	2.509	9.6958	5.6666	5.6666
3190.375	96.069	55.257	-189.246	2.512	9.6069	5.5257	5.5257
3190.5	95.595	53.826	-189.004	2.515	9.5595	5.3826	5.3826
3190.625	95.308	50.488	-188.9	2.524	9.5308	5.0488	5.0488
3190.75	94.908	53.478	-188.938	2.535	9.4908	5.3478	5.3478
3190.875	94.341	57.49	-188.938	2.532	9.4341	5.749	5.749
3191	95.941	61.71	-188.938	2.527	9.5941	6.171	6.171
3191.125	98.194	64.637	-188.809	2.518	9.8194	6.4637	6.4637
3191.25	99.176	65.648	-188.75	2.511	9.9176	6.5648	6.5648
3191.375	98.874	66.857	-188.77	2.507	9.8874	6.6857	6.6857
3191.5	97.894	64.963	-188.813	2.507	9.7894	6.4963	6.4963
3191.625	96.745	63.178	-188.813	2.514	9.6745	6.3178	6.3178
3191.75	97.134	60.895	-188.911	2.52	9.7134	6.0895	6.0895
3191.875	96.612	58.915	-189.052	2.525	9.6612	5.8915	5.8915
3192	96.136	59.124	-189.259	2.523	9.6136	5.9124	5.9124
3192.125	96.311	62.659	-189.499	2.519	9.6311	6.2659	6.2659
3192.25	97.128	63.674	-189.704	2.52	9.7128	6.3674	6.3674
3192.375	97.456	65.768	-189.91	2.506	9.7456	6.5768	6.5768
3192.5	96.471	66.672	-190.026	2.5	9.6471	6.6672	6.6672
3192.625	96.713	65.264	-189.963	2.495	9.6713	6.5264	6.5264
3192.75	96.689	65.366	-189.831	2.499	9.6689	6.5366	6.5366
3192.875	95.482	63.942	-189.729	2.513	9.5482	6.3942	6.3942
3193	95.154	65.096	-189.626	2.519	9.5154	6.5096	6.5096
3193.125	95.191	66.544	-189.524	2.518	9.5191	6.6544	6.6544
3193.25	95.83	67.292	-189.461	2.507	9.583	6.7292	6.7292
3193.375	96.853	67.094	-189.381	2.477	9.6853	6.7094	6.7094
3193.5	98.151	64.438	-189.279	2.451	9.8151	6.4438	6.4438
3193.625	99.719	63.882	-189.171	2.46	9.9719	6.3882	6.3882
3193.75	101.689	64.624	-189.017	2.47	10.1689	6.4624	6.4624
3193.875	101.278	66.673	-188.909	2.505	10.1278	6.6673	6.6673
3194	104.008	69.686	-188.806	2.507	10.4008	6.9686	6.9686
3194.125	106.289	72.654	-188.68	2.5	10.6289	7.2654	7.2654
3194.25	105.812	72.726	-188.514	2.5	10.5812	7.2726	7.2726
3194.375	104.582	71.173	-188.313	2.496	10.4582	7.1173	7.1173
3194.5	103.433	68.773	-188.313	2.499	10.3433	6.8773	6.8773
3194.625	103.722	66.756	-188.394	2.496	10.3722	6.6756	6.6756
3194.75	103.669	65.93	-188.467	2.498	10.3669	6.593	6.593
3194.875	103.139	64.79	-188.537	2.503	10.3139	6.479	6.479
3195	102.716	63.049	-188.674	2.502	10.2716	6.3049	6.3049
3195.125	102.47	61.645	-189.033	2.503	10.247	6.1645	6.1645
3195.25	101.242	60.422	-189.345	2.502	10.1242	6.0422	6.0422
3195.375	99.843	59.064	-189.617	2.505	9.9843	5.9064	5.9064
3195.5	99.021	57.351	-189.75	2.505	9.9021	5.7351	5.7351
3195.625	98.46	57.087	-189.737	2.499	9.846	5.7087	5.7087
3195.75	96.868	57.355	-189.685	2.493	9.6868	5.7355	5.7355
3195.875	97.278	59.273	-189.634	2.494	9.7278	5.9273	5.9273
3196	98.362	62.206	-189.541	2.49	9.8362	6.2206	6.2206
3196.125	98.677	65.036	-189.408	2.491	9.8677	6.5036	6.5036
3196.25	98.547	67.404	-189.254	2.493	9.8547	6.7404	6.7404
3196.375	98.541	67.691	-189.108	2.495	9.8541	6.7691	6.7691
3196.5	97.885	66.522	-189.006	2.504	9.7885	6.6522	6.6522
3196.625	97.423	65.996	-188.855	2.501	9.7423	6.5996	6.5996
3196.75	96.672	66.446	-188.664	2.501	9.6672	6.6446	6.6446
3196.875	96.625	66.543	-188.458	2.49	9.6625	6.6543	6.6543
3197	97.316	66.418	-188.298	2.472	9.7316	6.6418	6.6418
3197.125	97.862	63.884	-188.25	2.464	9.7862	6.3884	6.3884
3197.25	98.026	62	-188.25	2.462	9.8026	6.2	6.2
3197.375	97.806	61.182	-188.163	2.464	9.7806	6.1182	6.1182
3197.5	97.778	60.839	-187.995	2.465	9.7778	6.0839	6.0839
3197.625	97.14	59.84	-187.875	2.466	9.714	5.984	5.984
3197.75	95.06	55.377	-187.904	2.469	9.506	5.5377	5.5377
3197.875	91.491	50.74	-188.058	2.479	9.1491	5.074	5.074
3198	89.441	47.944	-188.112	2.501	8.9441	4.7944	4.7944
3198.125	87.989	46.582	-188.241	2.521	8.7989	4.6582	4.6582
3198.25	87.202	44.642	-188.505	2.535	8.7202	4.4642	4.4642
3198.375	86.924	41.08	-188.815	2.542	8.6924	4.108	4.108
3198.5	86.566	40.587	-189.015	2.546	8.6566	4.0587	4.0587
3198.625	83.653	42.58	-189.169	2.549	8.3653	4.258	4.258
3198.75	82.545	45.127	-189.188	2.554	8.2545	4.5127	4.5127
3198.875	82.142	46.477	-189.087	2.558	8.2142	4.6477	4.6477
3199	82.212	45.97	-188.955	2.562	8.2212	4.597	4.597
3199.125	82.419	45.014	-188.83	2.569	8.2419	4.5014	4.5014
3199.25	82.05	45.033	-188.625	2.579	8.205	4.5033	4.5033
3199.375	82.214	45.111	-188.369	2.587	8.2214	4.5111	4.5111
3199.5	83.503	46.08	-188.152	2.582	8.3503	4.608	4.608
3199.625	87.177	49.721	-187.976	2.567	8.7177	4.9721	4.9721
3199.75	92.906	57.935	-187.84	2.538	9.2906	5.7935	5.7935
3199.875	99.163	66.448	-187.718	2.493	9.9163	6.6448	6.6448
3200	103.265	72.602	-187.462	2.462	10.3265	7.2602	7.2602
3200.125	105.583	74.171	-187.298	2.43	10.5583	7.4171	7.4171
3200.25	105.573	71.351	-187.18	2.416	10.5573	7.1351	7.1351
3200.375	103.454	67.326	-187.077	2.414	10.3454	6.7326	6.7326
3200.5	100.31	64.441	-186.937	2.42	10.031	6.4441	6.4441
3200.625	97.881	63.332	-186.682	2.443	9.7881	6.3332	6.3332
3200.75	93.819	62.01	-186.477	2.475	9.3819	6.201	6.201
3200.875	92.385	60.118	-186.479	2.5	9.2385	6.0118	6.0118
3201	91.276	57.905	-186.561	2.517	9.1276	5.7905	5.7905
3201.125	90.633	55.114	-186.625	2.52	9.0633	5.5114	5.5114
3201.25	91.206	57.893	-186.648	2.508	9.1206	5.7893	5.7893
3201.375	92.232	61.03	-186.802	2.505	9.2232	6.103	6.103
3201.5	89.772	63.168	-187.1	2.5	8.9772	6.3168	6.3168
3201.625	83.721	62.398	-187.408	2.5	8.3721	6.2398	6.2398
3201.75	77.761	56.641	-187.639	2.512	7.7761	5.6641	5.6641
3201.875	73.845	51.974	-187.722	2.539	7.3845	5.1974	5.1974
3202	71.6	50.834	-187.617	2.572	7.16	5.0834	5.0834
3202.125	71.6	51.533	-187.463	2.587	7.16	5.1533	5.1533
3202.25	73.697	53.108	-187.309	2.577	7.3697	5.3108	5.3108
3202.375	74.65	54.65	-187.092	2.564	7.465	5.465	5.465
3202.5	77.135	54.91	-186.815	2.556	7.7135	5.491	5.491
3202.625	82.95	59.829	-186.516	2.558	8.295	5.9829	5.9829
3202.75	86.848	61.746	-186.26	2.569	8.6848	6.1746	6.1746
3202.875	86.764	62.764	-186.102	2.573	8.6764	6.2764	6.2764
3203	86.7	62.913	-185.91	2.585	8.67	6.2913	6.2913
3203.125	87.087	60.681	-185.679	2.593	8.7087	6.0681	6.0681
3203.25	86.457	59.608	-185.454	2.598	8.6457	5.9608	5.9608
3203.375	83.028	57.728	-185.304	2.61	8.3028	5.7728	5.7728
3203.5	83.356	54.027	-185.202	2.612	8.3356	5.4027	5.4027
3203.625	82.158	51.294	-185.099	2.617	8.2158	5.1294	5.1294
3203.75	80.301	50.815	-184.93	2.612	8.0301	5.0815	5.0815
3203.875	78.855	49.139	-184.769	2.602	7.8855	4.9139	4.9139
3204	78.485	50.908	-184.709	2.593	7.8485	5.0908	5.0908
3204.125	78.895	51.841	-184.811	2.588	7.8895	5.1841	5.1841
3204.25	79.508	53.647	-184.863	2.589	7.9508	5.3647	5.3647
3204.375	79.271	55.371	-184.915	2.595	7.9271	5.5371	5.5371
3204.5	78.508	54.54	-185.079	2.6	7.8508	5.454	5.454
3204.625	78.554	49.482	-185.334	2.603	7.8554	4.9482	4.9482
3204.75	80.281	47.112	-185.585	2.606	8.0281	4.7112	4.7112
3204.875	78.763	48.041	-185.79	2.592	7.8763	4.8041	4.8041
3205	78.82	52.758	-185.813	2.575	7.882	5.2758	5.2758
3205.125	82.373	60.344	-185.813	2.554	8.2373	6.0344	6.0344
3205.25	86.241	68.019	-185.766	2.533	8.6241	6.8019	6.8019
3205.375	87.923	71.103	-185.676	2.513	8.7923	7.1103	7.1103
3205.5	87.575	72.516	-185.623	2.495	8.7575	7.2516	7.2516
3205.625	85.975	73.277	-185.469	2.5	8.5975	7.3277	7.3277
3205.75	86.86	74.761	-185.356	2.514	8.686	7.4761	7.4761
3205.875	86.551	77.541	-185.283	2.54	8.6551	7.7541	7.7541
3206	86.864	78.403	-185.214	2.565	8.6864	7.8403	7.8403
3206.125	89.814	74.882	-185.111	2.575	8.9814	7.4882	7.4882
3206.25	87.394	72.596	-185.008	2.581	8.7394	7.2596	7.2596
3206.375	88.634	71.493	-184.906	2.586	8.8634	7.1493	7.1493
3206.5	88.01	71.264	-184.911	2.596	8.801	7.1264	7.1264
3206.625	85.761	71.982	-184.962	2.609	8.5761	7.1982	7.1982
3206.75	83.808	71.722	-184.973	2.626	8.3808	7.1722	7.1722
3206.875	84.736	70.89	-184.864	2.643	8.4736	7.089	7.089
3207	84.408	72.018	-184.608	2.644	8.4408	7.2018	7.2018
3207.125	84.587	73.654	-184.52	2.639	8.4587	7.3654	7.3654
3207.25	84.551	74.119	-184.469	2.624	8.4551	7.4119	7.4119
3207.375	83.832	75.47	-184.418	2.612	8.3832	7.547	7.547
3207.5	82.743	74.777	-184.383	2.61	8.2743	7.4777	7.4777
3207.625	83.605	76.168	-184.435	2.593	8.3605	7.6168	7.6168
3207.75	86.293	77.703	-184.68	2.585	8.6293	7.7703	7.7703
3207.875	84.099	78.69	-184.936	2.571	8.4099	7.869	7.869
3208	82.913	79.784	-185.141	2.554	8.2913	7.9784	7.9784
3208.125	83.635	78.546	-185.25	2.542	8.3635	7.8546	7.8546
3208.25	82.202	79.268	-185.246	2.543	8.2202	7.9268	7.9268
3208.375	80.807	78.58	-185.195	2.56	8.0807	7.858	7.858
3208.5	77.037	73.787	-185.188	2.585	7.7037	7.3787	7.3787
3208.625	72.852	64.629	-185.22	2.616	7.2852	6.4629	6.4629
3208.75	69.081	55.313	-185.25	2.638	6.9081	5.5313	5.5313
3208.875	66.968	47.044	-185.26	2.64	6.6968	4.7044	4.7044
3209	69.389	47.377	-185.311	2.634	6.9389	4.7377	4.7377
3209.125	69.45	51.746	-185.462	2.618	6.945	5.1746	5.1746
3209.25	68.924	58.261	-185.577	2.591	6.8924	5.8261	5.8261
3209.375	71.103	66.543	-185.653	2.57	7.1103	6.6543	6.6543
3209.5	73.729	69.752	-185.688	2.559	7.3729	6.9752	6.9752
3209.625	72.425	68.023	-185.713	2.551	7.2425	6.8023	6.8023
3209.75	75.748	66.077	-185.969	2.579	7.5748	6.6077	6.6077
3209.875	76.006	63.677	-186.18	2.595	7.6006	6.3677	6.3677
3210	75.49	61.296	-186.182	2.607	7.549	6.1296	6.1296
3210.125	74.162	62.215	-186.013	2.617	7.4162	6.2215	6.2215
3210.25	72.6	61.386	-185.835	2.626	7.26	6.1386	6.1386
3210.375	73.058	64.019	-185.938	2.642	7.3058	6.4019	6.4019
3210.5	77.12	68.079	-186.143	2.633	7.712	6.8079	6.8079
3210.625	80.596	72.152	-186.268	2.608	8.0596	7.2152	7.2152
3210.75	82.35	75.435	-186.428	2.583	8.235	7.5435	7.5435
3210.875	82.785	77.775	-186.686	2.572	8.2785	7.7775	7.7775
3211	82.523	75.844	-187.051	2.582	8.2523	7.5844	7.5844
3211.125	78.708	73.574	-187.462	2.598	7.8708	7.3574	7.3574
3211.25	77.197	70.55	-187.825	2.587	7.7197	7.055	7.055
3211.375	76.405	66.879	-188.114	2.575	7.6405	6.6879	6.6879
3211.5	75.411	63.93	-188.346	2.563	7.5411	6.393	6.393
3211.625	74.188	60.575	-188.563	2.551	7.4188	6.0575	6.0575
3211.75	73.715	55.186	-188.815	2.542	7.3715	5.5186	5.5186
3211.875	72.525	49.205	-188.918	2.517	7.2525	4.9205	4.9205
3212	72.367	43.675	-189.02	2.493	7.2367	4.3675	4.3675
3212.125	72.254	39.844	-189.153	2.471	7.2254	3.9844	3.9844
3212.25	72.115	40.474	-189.25	2.459	7.2115	4.0474	4.0474
3212.375	72.719	44.838	-189.242	2.466	7.2719	4.4838	4.4838
3212.5	76.452	50.531	-189.191	2.485	7.6452	5.0531	5.0531
3212.625	77.313	55.249	-189.092	2.507	7.7313	5.5249	5.5249
3212.75	74.274	57.14	-189.026	2.527	7.4274	5.714	5.714
3212.875	70.175	55.042	-189.051	2.549	7.0175	5.5042	5.5042
3213	67.669	49.811	-189.125	2.576	6.7669	4.9811	4.9811
3213.125	68.431	50.635	-189.117	2.604	6.8431	5.0635	5.0635
3213.25	71.631	55.979	-188.963	2.622	7.1631	5.5979	5.5979
3213.375	74.144	63.915	-188.809	2.606	7.4144	6.3915	6.3915
3213.5	76.218	71.071	-188.877	2.586	7.6218	7.1071	7.1071
3213.625	76.594	71.053	-189.102	2.567	7.6594	7.1053	7.1053
